Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Luca Kilian\610aa1e9,de GER,DF,Köln,21,1999,25.3,3,0,0,10,12,0,3,64,24,0,1,0,Matches
Joshua Kimmich\49296448,de GER,MF,Bayern Munich,26,1995,27.5,4,0,0,23,58,1,34,64,33,0,1,0,Matches
Philipp Klement\0cddeaa7,de GER,MFFW,Stuttgart,28,1992,3.8,0,0,0,2,4,1,2,1,7,0,0,0,Matches
Mateo Klimowicz\2b7c56b4,de GER,FWMF,Stuttgart,21,2000,6.7,2,0,0,9,10,1,3,3,6,0,0,0,Matches
Fabian Klos\e21042ae,de GER,FW,Arminia,33,1987,15.8,2,1,0,33,16,3,19,6,1,0,0,0,Matches
Lukas Klostermann\ca8033cb,de GER,DF,RB Leipzig,25,1996,18.3,1,0,0,10,4,0,4,41,14,0,0,0,Matches
Lukas Klünter\92948149,de GER,DF,Hertha BSC,25,1996,2.2,1,0,0,6,2,0,5,2,2,0,0,0,Matches
Ansgar Knauff\19a967ab,de GER,FWMF,Dortmund,19,2002,1.3,0,0,0,3,1,1,1,0,2,0,0,0,Matches
Ansgar Knauff\19a967ab,de GER,DF,Eint Frankfurt,19,2002,8.4,0,0,0,15,10,1,17,11,9,0,0,0,Matches
Robin Knoche\6bd5cd5d,de GER,DF,Union Berlin,29,1992,33,6,0,0,27,14,1,1,81,26,0,0,0,Matches
Gregor Kobel\cd59b9df,ch SUI,GK,Dortmund,23,1997,28.5,0,0,0,1,6,0,0,0,0,0,1,0,Matches
Dominik Kohr\0fbecd11,de GER,MF,Mainz 05,27,1994,17.9,10,2,2,49,26,0,2,36,27,0,0,0,Matches
Kouadio Koné\86574238,fr FRA,MF,M'Gladbach,20,2001,24.3,10,0,0,41,71,1,2,67,45,1,0,0,Matches
Odilon Kossonou\1f3afdcb,ci CIV,DF,Leverkusen,20,2001,19.9,3,0,0,19,10,0,5,42,22,0,1,0,Matches
Filip Kosti?\b1cd37e6,rs SRB,DFFW,Eint Frankfurt,28,1992,28,2,0,0,18,26,3,191,31,29,0,0,0,Matches
Nianzou Kouassi\5853ac44,fr FRA,DF,Bayern Munich,19,2002,6.5,4,0,0,13,8,0,1,12,6,0,0,0,Matches
Andrej Kramari?\603cb947,hr CRO,FWMF,Hoffenheim,30,1991,30.1,2,0,0,10,32,8,53,15,10,0,0,0,Matches
Christoph Kramer\496aeede,de GER,MF,M'Gladbach,30,1991,8.3,1,0,0,19,5,0,5,14,19,0,0,0,Matches
Florian Krüger\f9f92b5f,de GER,FWMF,Arminia,22,1999,12.5,0,0,0,9,12,5,20,4,5,0,1,0,Matches
Max Kruse\f9446dcd,de GER,FWMF,Wolfsburg,33,1988,12.5,0,0,0,4,12,5,22,6,8,1,0,0,Matches
Max Kruse\f9446dcd,de GER,FWMF,Union Berlin,33,1988,14.1,1,0,0,5,8,1,31,9,3,0,0,0,Matches
Lukas Kübler\2a29eb9b,de GER,DF,Freiburg,28,1992,25.9,2,0,0,28,24,3,34,64,32,0,0,0,Matches
Fabian Kunze\d25fee56,de GER,MF,Arminia,23,1998,14,9,0,0,41,24,0,7,29,23,0,0,0,Matches
Maxence Lacroix\277c49ed,fr FRA,DF,Wolfsburg,21,2000,27.7,5,3,1,38,29,1,5,112,26,0,1,1,Matches
Konrad Laimer\c1b7847c,at AUT,MF,RB Leipzig,24,1997,13.8,2,0,0,45,11,0,12,14,23,0,0,0,Matches
Stefan Lainer\4aea5077,at AUT,DF,M'Gladbach,28,1992,16.3,2,0,0,9,14,3,27,26,11,2,1,0,Matches
Vassilis Lambropoulos\591477c9,gr GRE,DF,Bochum,31,1990,13,1,0,0,5,4,0,3,33,18,0,0,1,Matches
Sam Lammers\c283ddef,nl NED,FW,Eint Frankfurt,24,1997,5.7,1,0,0,7,3,1,0,4,3,0,0,0,Matches
Bryan Lasme\ebac0ace,fr FRA,FW,Arminia,22,1998,9.7,2,0,0,15,10,9,16,1,4,0,0,0,Matches
Maxim Leitsch\7e12a98d,de GER,DF,Bochum,23,1998,17.1,2,0,0,8,1,1,5,52,16,0,0,0,Matches
Tim Lemperle\792ffa71,de GER,FWMF,Köln,19,2002,1.7,0,0,0,5,2,0,4,1,4,0,0,0,Matches
Christopher Lenz\bbd86530,de GER,DF,Eint Frankfurt,26,1994,7.4,6,0,0,16,5,0,17,14,12,0,0,0,Matches
Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,32,1988,32.7,2,0,0,25,44,20,29,12,8,1,0,0,Matches
Jamie Leweling\13fe7b69,de GER,FWDF,Greuther Fürth,20,2001,21.8,3,0,0,18,52,17,40,21,10,1,0,0,Matches
Philipp Lienhart\302527b2,at AUT,DF,Freiburg,25,1996,31.9,2,0,0,19,30,1,6,78,13,0,1,0,Matches
Andreas Linde\4d6a842d,se SWE,GK,Greuther Fürth,28,1993,12,0,0,0,0,1,0,0,0,0,0,0,0,Matches
Jesper Lindstrøm\37dc1a48,dk DEN,FWMF,Eint Frankfurt,21,2000,22,0,0,0,26,15,3,48,40,21,0,0,0,Matches
Dejan Ljubicic\c455a2b2,at AUT,MFFW,Köln,23,1997,21.9,4,0,0,34,23,3,47,20,21,0,0,0,Matches
Jürgen Locadia\6cc47ae1,nl NED,FWMF,Bochum,27,1993,4.9,0,0,0,11,9,4,3,4,5,0,0,0,Matches
Anthony Losilla\07c7eb0c,fr FRA,MF,Bochum,35,1986,32.6,5,0,0,55,23,2,9,74,56,0,0,0,Matches
Marcel Lotka\5584552e,pl POL,GK,Hertha BSC,20,2001,9.8,1,0,0,0,5,1,0,0,0,0,0,0,Matches
Eduard Löwen\70678132,de GER,MF,Bochum,24,1997,15.7,0,0,0,22,13,1,37,19,26,0,1,0,Matches
Anderson Lucoqui\5569bf9a,ao ANG,DF,Mainz 05,24,1997,8.3,2,0,0,17,16,0,11,12,17,0,0,0,Matches
Dodi Lukebakio\0c61c77c,be BEL,FW,Hertha BSC,23,1997,2,0,0,0,6,6,1,1,1,4,1,0,0,Matches
Dodi Lukebakio\0c61c77c,be BEL,FWMF,Wolfsburg,23,1997,9.8,2,0,0,16,15,11,17,10,4,0,0,0,Matches
Andrey Lunyov\8a6ab963,ru RUS,GK,Leverkusen,29,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andreas Luthe\7fe12375,de GER,GK,Union Berlin,34,1987,27,3,0,0,1,3,0,0,0,0,0,1,0,Matches
Matej Maglica\36cf2caf,hr CRO,DF,Stuttgart,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arne Maier\ab700320,de GER,MF,Augsburg,22,1999,20.7,0,0,0,14,19,1,28,19,16,0,0,0,Matches
Donyell Malen\864163f3,nl NED,FW,Dortmund,22,1999,18.7,2,0,0,11,38,9,35,8,12,2,0,0,Matches
Lennard Maloney\75402e99,us USA,DF,Dortmund,21,1999,0.1,0,0,0,0,0,0,1,0,1,0,0,0,Matches
Orel Mangala\a572e291,be BEL,MF,Stuttgart,23,1998,20.6,4,0,0,30,30,0,6,28,14,0,0,0,Matches
Myziane Maolida\706a60e1,fr FRA,FWMF,Hertha BSC,22,1999,8.6,0,0,0,11,6,3,11,2,5,0,0,0,Matches
Omar Marmoush\0e0102eb,eg EGY,FW,Wolfsburg,22,1999,0.3,0,0,0,0,1,0,0,0,1,0,0,0,Matches
Omar Marmoush\0e0102eb,eg EGY,FWMF,Stuttgart,22,1999,17.5,3,0,0,38,63,7,15,15,18,0,0,0,Matches
Aarón Martín\2f3e911a,es ESP,DF,Mainz 05,24,1997,25.5,7,0,0,34,17,0,74,35,32,0,0,0,Matches
Josep Martinez\11d8aff0,es ESP,GK,RB Leipzig,23,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Erhan Mašovi?\a396fb61,rs SRB,DF,Bochum,22,1998,17.2,7,0,0,18,8,0,1,45,22,0,0,1,Matches
Roberto Massimo\fc62fdf4,de GER,DFFW,Stuttgart,20,2000,9.7,0,0,0,9,7,4,16,12,11,0,0,0,Matches
Konstantinos Mavropanos\00963611,gr GRE,DF,Stuttgart,23,1997,30.1,3,0,0,25,20,2,7,97,39,0,3,0,Matches
Eric Maxim Choupo-Moting\0e6bc38c,cm CMR,FWMF,Bayern Munich,32,1989,4.2,0,0,0,9,9,2,4,3,9,0,0,0,Matches
Kevin Mbabu\493924a7,ch SUI,DF,Wolfsburg,26,1995,15.5,4,0,0,26,24,2,49,38,17,0,1,0,Matches
Nathan de Medina\d686dbc0,be BEL,DF,Arminia,23,1997,8.6,2,0,0,13,10,0,6,19,12,0,0,0,Matches
Admir Mehmedi\b500b384,ch SUI,MF,Wolfsburg,30,1991,0,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Jorge Meré\9f979eb2,es ESP,DF,Köln,24,1997,5.4,2,0,0,5,1,0,1,13,3,0,0,0,Matches
Thomas Meunier\e162b013,be BEL,DF,Dortmund,29,1991,15.6,4,0,0,29,8,1,47,20,23,0,0,0,Matches
Marco Meyerhöfer\0b104510,de GER,DF,Greuther Fürth,25,1995,25.3,0,0,0,23,29,1,26,68,23,0,1,1,Matches
Sven Michel\1e274a0a,de GER,FW,Union Berlin,31,1990,3.8,2,0,0,14,4,3,8,1,7,0,0,0,Matches
Enzo Millot\f76022e7,fr FRA,MF,Stuttgart,19,2002,0.6,0,0,0,1,2,0,0,2,0,0,0,0,Matches
Maximilian Mittelstädt\88d4144a,de GER,DFFW,Hertha BSC,24,1997,16.6,3,0,0,25,38,1,54,60,31,0,1,0,Matches
Anthony Modeste\34e4343c,fr FRA,FW,Köln,33,1988,29,4,0,0,41,38,35,12,6,6,1,0,0,Matches
Kevin Möhwald\a5ce09f2,de GER,MF,Union Berlin,28,1993,3.9,2,0,0,5,4,2,5,4,3,0,0,0,Matches
Clinton Mola\29ddfb9c,eng ENG,DF,Stuttgart,20,2001,1.3,0,0,0,0,1,0,0,2,0,0,0,0,Matches
Jan Morávek\e7d22eae,cz CZE,MF,Augsburg,31,1989,5.2,1,0,0,7,2,0,3,10,5,0,0,0,Matches
Ilaix Moriba\f4c69aa6,gn GUI,MF,RB Leipzig,18,2003,0.4,0,0,0,1,3,0,0,2,0,0,0,0,Matches
Youssoufa Moukoko\6ce43701,de GER,FW,Dortmund,16,2004,2.5,1,0,0,6,4,5,1,0,1,0,0,0,Matches
Nordi Mukiele\ac73ec79,fr FRA,DF,RB Leipzig,23,1997,20.5,3,0,0,26,25,8,40,52,28,1,1,0,Matches
Florian Müller\cbac6ec9,de GER,GK,Stuttgart,23,1997,30,0,0,0,0,4,0,0,0,0,0,0,0,Matches
Thomas Müller\3c6089ab,de GER,MF,Bayern Munich,31,1989,28.4,0,0,0,16,33,12,77,23,25,0,0,1,Matches
Torben Müsel\d01b9ad6,de GER,MF,M'Gladbach,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jamal Musiala\2c0558b8,de GER,MFFW,Bayern Munich,18,2003,16.3,2,0,0,17,29,3,9,34,25,0,0,0,Matches
Obite N'Dicka\441197b8,fr FRA,DF,Eint Frankfurt,21,1999,31.7,3,0,0,49,15,4,10,64,43,0,1,1,Matches
Nikolas Nartey\30261ba1,dk DEN,MFDF,Stuttgart,21,2000,4.5,1,0,0,10,6,1,8,7,4,0,0,0,Matches
Paul Nebel\1b6d8083,de GER,MFFW,Mainz 05,18,2002,2.5,3,0,0,7,3,1,5,2,4,0,0,0,Matches
David Nemeth\da76715c,at AUT,DF,Mainz 05,20,2001,3.5,0,0,0,1,2,0,0,7,2,0,0,0,Matches
Luca Netz\e79269bd,de GER,DF,M'Gladbach,18,2003,15.5,1,0,0,9,13,2,17,25,18,0,0,0,Matches
Manuel Neuer\8778c910,de GER,GK,Bayern Munich,35,1986,27.9,0,0,0,0,2,0,0,0,0,0,0,0,Matches
Florian Neuhaus\36a59ba4,de GER,MF,M'Gladbach,24,1997,23.6,2,0,0,23,37,0,9,47,40,0,0,0,Matches
Jessic Ngankam\bc249af8,de GER,FW,Greuther Fürth,21,2000,3.8,0,0,0,14,6,1,2,2,2,0,0,0,Matches
Moussa Niakhate\00242715,fr FRA,DF,Mainz 05,25,1996,28.5,1,0,0,36,24,3,42,75,37,0,1,0,Matches
Florian Niederlechner\d6862409,de GER,FW,Augsburg,30,1990,12.9,1,0,0,15,25,9,8,3,7,2,0,1,Matches
Håvard Nielsen\b18ef366,no NOR,MFFW,Greuther Fürth,28,1993,15.2,2,0,0,27,25,9,9,8,18,0,0,0,Matches
Joakim Nilsson\c562c5b4,se SWE,DF,Arminia,27,1994,30.4,5,0,0,38,16,2,0,62,23,0,0,0,Matches
Christopher Nkunku\7c56da38,fr FRA,FWMF,RB Leipzig,23,1997,30.3,2,0,0,34,67,13,52,24,13,3,0,0,Matches
Lukas Nmecha\0cc5f4a5,de GER,FWMF,Wolfsburg,22,1998,18.1,5,0,0,35,34,6,20,7,12,1,0,0,Matches
Håvard Nordtveit\6cafd68d,no NOR,DF,Hoffenheim,31,1990,3.4,1,0,0,2,7,0,0,6,5,0,0,0,Matches
Connor Noß\ccc6d365,ie IRL,MF,M'Gladbach,20,2001,0.6,0,0,0,1,1,0,0,0,0,0,0,0,Matches
Hugo Novoa\5458f670,es ESP,MFFW,RB Leipzig,18,2003,1.5,0,0,0,1,4,1,3,4,2,0,0,0,Matches
Soma Novothny\6fb91ea9,hu HUN,FWMF,Bochum,27,1994,0.9,0,0,0,2,2,0,1,2,0,1,0,0,Matches
Kasim Nuhu\93a50d2c,gh GHA,DF,Hoffenheim,26,1995,0.1,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Hans Nunoo Sarpei\9593331d,gh GHA,DFMF,Greuther Fürth,22,1998,7.1,2,0,0,7,18,0,0,15,11,0,0,0,Matches
Bastian Oczipka\d1661819,de GER,DF,Union Berlin,32,1989,10.4,1,0,0,11,15,1,28,20,14,0,0,0,Matches
Masaya Okugawa\63b9cc6d,jp JPN,MFFW,Arminia,25,1996,28.1,0,0,0,23,25,11,16,43,30,0,0,0,Matches
Mathias Olesen\86adbcc7,lu LUX,MF,Köln,20,2001,0.2,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Dani Olmo\ae44e8e2,es ESP,MF,RB Leipzig,23,1998,8.3,2,0,0,5,27,1,6,11,8,0,0,0,Matches
Karim Onisiwo\f26834c7,at AUT,FW,Mainz 05,29,1992,26.2,0,0,0,44,34,27,56,11,12,0,0,0,Matches
Willi Orban\20030c06,hu HUN,DF,RB Leipzig,28,1992,29.4,1,0,0,15,31,3,2,54,14,0,0,0,Matches
Stefan Ortega\c1242d4e,de GER,GK,Arminia,28,1992,33,1,0,0,0,3,0,0,0,0,0,0,0,Matches
Patrick Osterhage\9662c9ec,de GER,MF,Bochum,21,2000,6.7,2,0,0,6,7,0,4,15,11,0,0,0,Matches
Tomáš Ostrák\3ba95f20,cz CZE,FWMF,Köln,21,2000,0.3,0,0,0,1,0,0,0,0,1,0,0,0,Matches
Paulo Otávio\1cbe4984,br BRA,DF,Wolfsburg,26,1994,4,0,0,0,6,4,1,15,4,4,0,0,0,Matches
Reece Oxford\8b6e0db2,eng ENG,DF,Augsburg,22,1998,29.9,9,0,0,30,24,1,5,110,21,0,1,0,Matches
Salih Özcan\15413fa5,tr TUR,MF,Köln,23,1998,25.7,5,0,0,42,63,1,27,73,45,0,0,0,Matches
Levin Öztunal?\66385c46,de GER,MF,Union Berlin,25,1996,6.4,0,0,0,17,10,3,8,7,9,0,0,0,Matches
Gonçalo Paciência\962e54cb,pt POR,FW,Eint Frankfurt,26,1994,5.7,3,0,0,9,14,3,4,3,2,1,0,0,Matches
Exequiel Palacios\e82adcab,ar ARG,MF,Leverkusen,22,1998,12.2,2,0,0,14,21,1,5,47,26,0,0,0,Matches
Miloš Pantovi?\5dc15574,rs SRB,MFFW,Bochum,25,1996,17,2,0,0,27,34,8,32,27,16,0,1,0,Matches
Antonios Papadopoulos\13d23b29,de GER,DFMF,Dortmund,21,1999,0.2,1,0,0,1,0,0,0,0,0,0,0,0,Matches
Matondo-Merveille Papela\b4b08774,de GER,MF,Mainz 05,20,2001,0.9,0,0,0,2,0,0,0,3,0,0,0,0,Matches
Kevin Paredes\5c50fdbc,us USA,FWDF,Wolfsburg,18,2003,0.2,0,0,0,1,0,0,1,1,0,0,0,0,Matches
Felix Passlack\5c899683,de GER,DF,Dortmund,23,1998,5.2,0,0,0,6,8,1,9,2,8,0,0,1,Matches
Paulinho\53070b63,br BRA,FWMF,Leverkusen,21,2000,13.5,1,0,0,10,20,3,9,16,16,1,0,0,Matches
Benjamin Pavard\45a03961,fr FRA,DF,Bayern Munich,25,1996,23.1,2,1,0,18,11,2,34,46,28,0,0,0,Matches
Mads Pedersen\582a5247,dk DEN,MFDF,Augsburg,24,1996,15.5,5,0,0,30,33,3,33,30,21,0,1,0,Matches
Peter Pekarík\c18d22f5,sk SVK,DF,Hertha BSC,34,1986,24.8,1,0,0,27,19,1,41,40,24,0,0,0,Matches
Philipp Pentke\c41f7379,de GER,GK,Hoffenheim,36,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ricardo Pepi\a2b1ed42,us USA,FWMF,Augsburg,18,2003,5.3,0,0,0,1,5,3,6,4,4,0,0,0,Matches
Pavao Pervan\c89e8aae,at AUT,GK,Wolfsburg,33,1987,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nils Petersen\f93e6e94,de GER,FWMF,Freiburg,32,1988,6.4,0,0,0,3,4,0,2,4,4,0,0,0,Matches
Jens Petter Hauge\12c35abe,no NOR,FWMF,Eint Frankfurt,21,1999,11.6,4,0,0,19,11,1,7,4,9,0,0,0,Matches
Immanuel Pherai\f168d9b9,nl NED,MF,Dortmund,20,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Maximilian Philipp\061e8e23,de GER,MFFW,Wolfsburg,27,1994,10.7,2,0,0,10,22,2,12,10,11,0,0,0,Matches
Krzysztof Pi?tek\17f3620a,pl POL,FW,Hertha BSC,26,1995,3.9,0,0,0,11,6,6,1,0,1,0,0,0,Matches
Amos Pieper\526ea7cc,de GER,DF,Arminia,23,1998,26.4,2,0,0,14,15,0,4,63,28,0,0,0,Matches
Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,29,1992,18.2,3,0,0,16,24,0,50,23,17,0,1,0,Matches
Alassane Pléa\bc6bd723,fr FRA,FWMF,M'Gladbach,28,1993,23,4,0,0,26,37,13,21,10,14,0,0,0,Matches
Joel Pohjanpalo\ea003d07,fi FIN,FW,Leverkusen,26,1994,0.1,0,0,0,1,0,1,0,0,0,0,0,0,Matches
Sebastian Polter\3745e8bd,de GER,FW,Bochum,30,1991,26,2,0,0,79,37,7,10,8,8,2,1,0,Matches
Marin Pongra?i?\2a6cd437,hr CRO,DF,Dortmund,23,1997,9.2,3,0,0,13,0,0,0,33,14,0,0,0,Matches
Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,24,1997,24.4,5,0,0,40,13,1,8,46,38,0,0,0,Matches
Yussuf Poulsen\d2416c2e,dk DEN,FW,RB Leipzig,27,1994,12,2,0,0,22,34,7,9,4,13,1,0,0,Matches
Manuel Prietl\901c0f97,at AUT,MF,Arminia,29,1991,23.6,3,0,0,44,12,0,2,56,39,0,3,0,Matches
Grischa Prömel\924f9191,de GER,MF,Union Berlin,26,1995,26.9,4,0,0,47,63,2,7,44,30,0,0,0,Matches
Nick Proschwitz\9cf4fd68,de GER,FW,Hoffenheim,34,1986,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Afimico Pululu\32c016f8,fr FRA,FW,Greuther Fürth,22,1999,0.8,0,0,0,4,8,1,1,0,2,0,0,0,Matches
Sidney Raebiger\a8090a41,de GER,MF,RB Leipzig,16,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Diant Ramaj\b90c4a43,de GER,GK,Eint Frankfurt,19,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Guilherme Ramos\df9c3473,pt POR,DF,Arminia,23,1997,10.1,1,0,0,17,6,1,6,28,20,0,0,0,Matches
Tobias Raschl\bd992863,de GER,MF,Greuther Fürth,21,2000,6.6,0,0,0,7,10,1,0,9,9,0,1,0,Matches
David Raum\7d450ed3,de GER,DF,Hoffenheim,23,1998,30.6,5,0,0,29,34,7,182,45,36,0,0,1,Matches
Reinier\6b21b7b5,br BRA,FWMF,Dortmund,19,2002,1.8,0,0,0,3,2,0,1,4,4,0,0,0,Matches
Panagiotis Retsos\4bd00a50,gr GRE,DFFW,Leverkusen,22,1998,0.4,0,0,0,0,1,0,0,1,0,0,0,0,Matches
Marco Reus\36a3ff67,de GER,MFFW,Dortmund,32,1989,27.8,2,0,0,25,50,10,36,24,27,3,0,0,Matches
Elvis Rexhbeçaj\1ae836b1,de GER,MF,Bochum,23,1997,28.2,5,0,0,38,65,2,29,38,19,0,1,0,Matches
Gio Reyna\7fa4e703,us USA,MF,Dortmund,18,2002,4.9,0,0,0,7,11,1,6,1,4,0,0,0,Matches
Chris Richards\0a3d6d2b,us USA,DF,Hoffenheim,21,2000,14.5,1,0,0,13,2,0,0,38,18,0,0,0,Matches
Chris Richards\0a3d6d2b,us USA,DF,Bayern Munich,21,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Omar Richards\f9b1b7bf,eng ENG,DF,Bayern Munich,23,1998,4.9,1,0,0,15,22,0,6,7,15,0,0,0,Matches
Marco Richter\f972644c,de GER,FWMF,Hertha BSC,23,1997,18.9,6,0,0,34,50,4,38,28,18,0,0,0,Matches
Manuel Riemann\9f941969,de GER,GK,Bochum,32,1988,31,2,0,0,0,5,0,0,1,0,0,0,0,Matches
Marc Roca\da27e268,es ESP,MF,Bayern Munich,24,1996,4.2,0,0,0,16,4,0,1,8,7,0,0,0,Matches
Cimo Röcker\611b1aae,de GER,DF,Hertha BSC,27,1994,0.2,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,30,1990,8.4,1,0,0,13,10,0,3,15,10,0,0,0,Matches
Romario Rösch\87ebfdb8,de GER,MF,Mainz 05,22,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tom Rothe\90c1f9a4,de GER,DF,Dortmund,16,2004,1,1,0,0,3,2,3,5,1,3,0,0,0,Matches
Jérôme Roussillon\13203c45,fr FRA,DF,Wolfsburg,28,1993,19.7,5,0,0,10,25,5,41,24,16,0,0,0,Matches
Sebastian Rudy\80f36c88,de GER,MF,Hoffenheim,31,1990,8.6,5,0,0,14,7,0,9,11,13,0,0,0,Matches
Georginio Rutter\c64c01fc,fr FRA,FWMF,Hoffenheim,19,2002,17.9,2,0,0,40,41,21,19,8,16,0,0,0,Matches
Julian Ryerson\009a4f60,no NOR,DF,Union Berlin,23,1997,15.9,3,0,0,16,12,0,39,25,15,0,0,0,Matches
Frederik Rønnow\a70b8345,dk DEN,GK,Union Berlin,28,1992,7,1,0,0,0,2,0,0,0,0,0,0,0,Matches
Marcel Sabitzer\e280527c,at AUT,MFDF,Bayern Munich,27,1994,10.1,0,0,0,17,19,0,13,13,9,0,0,0,Matches
Marcel Sabitzer\e280527c,at AUT,MFFW,RB Leipzig,27,1994,0.5,1,0,0,1,0,0,2,1,1,0,0,0,Matches
Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,24,1997,17.2,1,0,0,31,43,4,38,18,17,1,0,0,Matches
Diadie Samassékou\08593525,ml MLI,MF,Hoffenheim,25,1996,18.4,7,0,0,36,29,0,3,36,35,0,0,0,Matches
Leroy Sané\2b114be3,de GER,FWMF,Bayern Munich,25,1996,22,3,0,0,26,32,7,30,24,20,0,0,0,Matches
Mohamed Sankoh\be625686,nl NED,FW,Stuttgart,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Baptiste Santamaria\5e22e2a4,fr FRA,MF,Freiburg,26,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bouna Sarr\1a4b9094,sn SEN,DF,Bayern Munich,29,1992,0.7,0,0,0,0,0,0,6,3,2,0,0,0,Matches
Joe Scally\236f02cd,us USA,DF,M'Gladbach,18,2002,21.2,4,0,0,30,43,2,29,37,23,0,0,0,Matches
Kevin Schade\52afb588,de GER,FWMF,Freiburg,19,2001,9.2,2,0,0,25,28,4,15,9,11,0,0,0,Matches
András Schäfer\049751d7,hu HUN,MF,Union Berlin,22,1999,2.7,2,0,0,7,2,0,2,5,7,0,0,0,Matches
Louis Schaub\b50ec54b,at AUT,MFFW,Köln,26,1994,7.3,0,0,0,10,13,3,24,6,11,0,0,0,Matches
Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,25,1996,23.1,0,0,0,15,26,6,3,5,2,0,0,0,Matches
Kingsley Schindler\bd527260,de GER,DFMF,Köln,28,1993,3.9,1,0,0,2,6,1,15,7,2,0,0,0,Matches
Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,23,1997,11.6,2,0,0,24,18,1,8,18,31,0,0,0,Matches
Keven Schlotterbeck\f6bdc830,de GER,DF,Freiburg,24,1997,3.5,1,0,0,9,2,0,0,12,3,0,0,0,Matches
Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,21,1999,30.9,5,0,0,34,38,1,10,80,53,0,0,0,Matches
Jonathan Schmid\088ca1bd,fr FRA,DF,Freiburg,31,1990,6.5,0,0,0,7,3,0,13,7,7,0,0,0,Matches
Benno Schmitz\ad00b1a8,de GER,DF,Köln,26,1994,26.9,5,0,0,34,23,1,74,53,41,0,0,0,Matches
Alessandro Schöpf\106bca06,at AUT,MF,Arminia,27,1994,26.6,3,1,1,36,44,1,27,42,24,1,0,0,Matches
Nico Schulz\fa274d97,de GER,DF,Dortmund,28,1993,9.3,2,0,0,17,5,0,15,20,18,0,0,0,Matches
Marvin Schwäbe\87436846,de GER,GK,Köln,26,1995,21,1,0,0,0,2,0,0,0,0,0,0,0,Matches
Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,29,1992,24.2,1,0,0,2,2,0,0,1,0,0,1,0,Matches
Paul Seguin\8872ed17,de GER,MF,Greuther Fürth,26,1995,23.4,9,0,0,50,31,0,23,40,32,0,0,0,Matches
Davie Selke\1238a3f9,de GER,FW,Hertha BSC,26,1995,11.2,2,0,0,34,21,5,6,2,6,0,0,0,Matches
Lion Semi?\87ebd8c9,de GER,DF,Dortmund,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Suat Serdar\b3325a30,de GER,MFFW,Hertha BSC,24,1997,24.6,6,0,0,42,59,2,5,40,42,0,0,0,Matches
Janni Serra\40b58bfc,de GER,FW,Arminia,23,1998,12.4,1,0,0,16,15,5,1,8,4,0,0,0,Matches
Zidan Sertdemir\eec1f7f4,dk DEN,MFFW,Leverkusen,16,2005,0.2,0,0,0,2,0,0,0,0,0,0,0,0,Matches
Nils Seufert\0da32a38,de GER,MF,Greuther Fürth,24,1997,1.1,0,0,0,1,1,0,0,1,2,0,0,0,Matches
Kiliann Sildillia\313254a3,fr FRA,DF,Freiburg,19,2002,1.9,1,0,0,2,2,0,3,3,3,0,0,0,Matches
André Silva\3effaa34,pt POR,FW,RB Leipzig,25,1995,23.1,1,0,0,26,34,16,14,7,13,0,0,0,Matches
Mohamed Simakan\fcb27134,fr FRA,DF,RB Leipzig,21,2000,22.3,5,0,0,26,37,0,4,52,24,0,0,0,Matches
Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,26,1995,3.9,0,0,0,0,4,0,5,9,2,0,0,0,Matches
Tobias Sippel\0d8a37c2,de GER,GK,M'Gladbach,33,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
